TAG,Latitude,Longitude,COMMON,BOTANICAL,CAMPUS,DBH,STATUS,"Gross Carbon Sequestration (lb/yr)",Carbon Storage (lb),Pollution Removal (oz/yr),Avoided Runoff (cuft/yr)
1201,42.33419359,-71.1758938,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,9,Living,7.9,137.3,3.9,6.9
1202,42.33417831,-71.17595167,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,9,Living,7.9,137.3,3.9,6.9
1203,42.33406682,-71.17594762,"maple, sugar",Acer saccharum,Chestnut Hill Campus,36,Living,119.8,8473.3,20.5,35.9
1204,42.33386276,-71.17610939,"douglas, fir",Pseudotsuga menziesii,Chestnut Hill Campus,9,Living,5.3,118.1,5.1,9
1205,42.33379728,-71.17600108,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,18,Living,41,1366.4,8.9,15.6
1206,42.33374969,-71.1761562,tuliptree,Liriodendron tulipifera,Chestnut Hill Campus,12,Living,19.5,437.7,15.8,27.8
1207,42.33371013,-71.17611711,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,4,Living,5,36.5,1.8,3.1
1208,42.3336828,-71.17615655,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,4,Living,5,36.5,1.8,3.1
1209,42.33366209,-71.17611273,"maple, Norway",Acer platanoides,Chestnut Hill Campus,21,Living,48,2036.5,20.6,36.1
1210,42.33361243,-71.17613841,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,7,Living,10.8,139.8,3.2,5.7
1211,42.33358681,-71.17617553,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,6,Removed,8.7,96.5,2.7,4.8
1212,42.33357668,-71.17623337,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,6,Living,8.7,96.5,2.7,4.8
1213,42.3335355,-71.17622896,stump,stump,Chestnut Hill Campus,8,Stump,13.6,216.2,5.9,10.3
1214,42.33351712,-71.17623341,"yew, spp.",Taxus spp.,Chestnut Hill Campus,10,Living,9.4,218.4,5.9,10.4
1215,42.33351799,-71.17613379,tuliptree,Liriodendron tulipifera,Chestnut Hill Campus,8,Living,11.1,165.7,8.2,14.5
1216,42.3334636,-71.17625106,"yew, spp.",Taxus spp.,Chestnut Hill Campus,6,Living,4.8,67.5,2.2,3.9
1217,42.3334442,-71.17627896,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,13,Living,25.8,621.8,6.3,11.1
1218,42.33339551,-71.17628307,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,7,Living,10.8,139.8,3.2,5.7
1219,42.33332778,-71.17626967,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,10,Removed,17.8,330.1,4.8,8.3
1220,42.33333423,-71.17632061,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,6,Living,8.7,96.5,2.7,4.8
1221,42.33332013,-71.17640099,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,11,Living,20.4,415.4,5.3,9.2
1222,42.33325363,-71.17638743,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,8,Living,13,192.8,3.7,6.5
1223,42.3332302,-71.17640763,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,8,Living,13,192.8,3.7,6.5
1224,42.33316682,-71.17646998,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,6,Living,8.7,96.5,2.7,4.8
1225,42.3331261,-71.17645629,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,11,Living,20.4,415.4,5.3,9.2
1226,42.33309694,-71.1764769,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,7,Living,10.8,139.8,3.2,5.7
1227,42.33308328,-71.17650941,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,10,Living,17.8,330.1,4.8,8.3
1228,42.3330214,-71.17650663,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,9,Living,15.4,256.1,4.2,7.4
1229,42.33307269,-71.17641062,"maple, Norway",Acer platanoides,Chestnut Hill Campus,17,Living,36.7,1264.2,18.5,32.4
1230,42.3328725,-71.17604066,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,11,Living,10.5,222.4,5.8,10.2
1231,42.33337695,-71.17499639,"oak, white",Quercus alba,Chestnut Hill Campus,28,Living,95,4788.5,18.5,32.5
1232,42.33354081,-71.17499401,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,6,Living,4.7,77,2.7,4.8
1233,42.33355805,-71.175014,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,6,Living,4.7,77,2.7,4.8
1234,42.33357065,-71.17501239,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,6,Living,4.7,77,2.7,4.8
1235,42.33372358,-71.17504377,"maple, Japanese",Acer palmatum,Chestnut Hill Campus,8,Living,13.2,209.4,4.2,7.4
1236,42.33383972,-71.17478217,"maple, paperbark",Acer griseum,Chestnut Hill Campus,6,Living,10.2,126,4.2,7.4
1237,42.33385665,-71.17468545,"maple, paperbark",Acer griseum,Chestnut Hill Campus,4,Living,6.2,50.5,2.3,4.1
1238,42.33350444,-71.17459089,"oak, northern red",Quercus rubra,Chestnut Hill Campus,26,Living,78.5,3794.4,19.6,34.5
1239,42.33349418,-71.17460793,"cherry, black",Prunus serotina,Chestnut Hill Campus,22,Living,70.5,2858.3,14.8,25.9
1240,42.33348175,-71.17466977,"arborvitae, eastern",Thuja occidentalis,Chestnut Hill Campus,20,Living,10.8,535.3,8.9,15.6
1241,42.33348524,-71.17468983,"arborvitae, eastern",Thuja occidentalis,Chestnut Hill Campus,10,Living,5.5,134.8,2.3,4.1
1242,42.33348184,-71.1747022,"arborvitae, eastern",Thuja occidentalis,Chestnut Hill Campus,15,Living,8.1,301.5,5,8.8
1243,42.33347508,-71.17474239,"holly, spp.",Ilex spp.,Chestnut Hill Campus,6,Living,8.8,104.4,1.9,3.3
1244,42.3334351,-71.17478893,"ash, green",Fraxinus pennsylvanica,Chestnut Hill Campus,8,Living,8.6,169.7,5,8.8
1245,42.3335492,-71.17420919,"dogwood, Kousa",Cornus kousa,Chestnut Hill Campus,4,Living,5.3,38.8,1.9,3.4
1246,42.33363876,-71.17427359,"oak, pin",Quercus palustris,Chestnut Hill Campus,3,Living,3.6,18.9,1.1,2
1247,42.33369365,-71.17423315,"dogwood, Kousa",Cornus kousa,Chestnut Hill Campus,5,Living,7.1,66.1,2.5,4.4
1248,42.33378849,-71.17426605,"dogwood, Kousa",Cornus kousa,Chestnut Hill Campus,5,Living,7.1,66.1,2.5,4.4
1249,42.33379217,-71.17435406,"beech, American",Fagus grandifolia,Chestnut Hill Campus,45,Living,154.5,13829.1,39.6,69.4
1250,42.33406111,-71.17447142,"cherry, Japanese flowering",Prunus serrulata,Chestnut Hill Campus,6,Living,10.5,114.1,2.7,4.8
1251,42.3340667,-71.17442197,"cherry, Japanese flowering",Prunus serrulata,Chestnut Hill Campus,8,Living,15.7,229.9,4.2,7.4
1252,42.33413896,-71.17444631,"cherry, Japanese flowering",Prunus serrulata,Chestnut Hill Campus,9,Living,18.6,306.4,5.1,8.9
1253,42.33414714,-71.17450341,"oak, pin",Quercus palustris,Chestnut Hill Campus,8,Living,15.2,221.5,4.2,7.4
1254,42.33430274,-71.17458442,"cherry, Japanese flowering",Prunus serrulata,Chestnut Hill Campus,8,Living,15.7,229.9,4.2,7.4
1255,42.33455419,-71.17462397,"dogwood, flowering",Cornus florida,Chestnut Hill Campus,9,Living,15.9,268.3,5.2,9.1
1256,42.33461612,-71.1746391,"fir, white",Abies concolor,Chestnut Hill Campus,25,Living,26.8,1554.1,18.4,32.3
1257,42.33462765,-71.17460744,"spruce, Norway",Picea abies,Chestnut Hill Campus,7,Living,9,143.1,4.1,7.1
1258,42.33460352,-71.17457516,"arborvitae, eastern",Thuja occidentalis,Chestnut Hill Campus,7,Living,3.8,66.9,1.3,2.3
1259,42.33461205,-71.17457512,"spruce, Norway",Picea abies,Chestnut Hill Campus,3,Living,3.2,24.4,1.3,2.3
1260,42.33461275,-71.17454794,ginkgo,Ginkgo biloba,Chestnut Hill Campus,22,Living,57.3,2370.3,14.1,24.7
1261,42.3346197,-71.1745385,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,16,Living,20.8,685.3,17,29.8
1262,42.33454513,-71.17449811,"oak, northern red",Quercus rubra,Chestnut Hill Campus,23,Living,65.9,2817,17,29.9
1263,42.33455891,-71.17445493,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,13,Living,15.8,426.2,11.8,20.6
1264,42.33451986,-71.1744331,stump,stump,Chestnut Hill Campus,18,Stump,43,1486.9,14.8,26
1265,42.33449715,-71.17440779,"yew, spp.",Taxus spp.,Chestnut Hill Campus,7,Living,5.8,96,3,5.2
1266,42.33435715,-71.17429711,stump,stump,Chestnut Hill Campus,22,Stump,57.3,2404.1,16.1,28.3
1267,42.33433664,-71.17429769,"yew, spp.",Taxus spp.,Chestnut Hill Campus,6,Living,4.8,67.5,2.2,3.9
1268,42.33434546,-71.17428091,"yew, spp.",Taxus spp.,Chestnut Hill Campus,7,Living,5.8,96,3,5.2
1269,42.33432061,-71.17427148,"yew, spp.",Taxus spp.,Chestnut Hill Campus,8,Living,7,130.5,3.8,6.7
1270,42.33430469,-71.17428351,stump,stump,Chestnut Hill Campus,33,Stump,102.6,6400.2,22.4,39.3
1271,42.33430635,-71.17424288,"oak, northern red",Quercus rubra,Chestnut Hill Campus,6,Living,9.8,107.6,3.2,5.7
1272,42.33428713,-71.17428695,"hickory, pignut",Carya glabra,Chestnut Hill Campus,10,Living,20.8,368,7,12.3
1273,42.33430126,-71.17421713,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,24,Living,31.5,1431.7,13.6,23.8
1274,42.33426941,-71.17421622,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,18,Living,21,724.1,13.5,23.6
1275,42.33423874,-71.17420887,"maple, Norway",Acer platanoides,Chestnut Hill Campus,7,Living,12,171.6,5.7,9.9
1276,42.33421157,-71.17417467,"maple, Norway",Acer platanoides,Chestnut Hill Campus,6,Living,9.9,121.4,4.5,7.8
1277,42.33418609,-71.17417265,"maple, Norway",Acer platanoides,Chestnut Hill Campus,6,Living,9.9,121.4,4.5,7.8
1278,42.33399697,-71.17402018,"walnut, black",Juglans nigra,Chestnut Hill Campus,8,Removed,13.6,204.2,8.3,14.6
1279,42.33368138,-71.17391235,"oak, black",Quercus velutina,Chestnut Hill Campus,26,Living,113.8,5238.9,17.7,31
1280,42.33358399,-71.17382272,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,14,Living,17.4,504.9,13.4,23.6
1281,42.33356798,-71.17379061,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,15,Living,19.1,591.4,15.2,26.7
1282,42.33354733,-71.17380788,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,17,Living,22.5,786.9,18.7,32.8
1283,42.33354902,-71.17384221,stump,stump,Chestnut Hill Campus,17,Stump,39.6,1297.1,14.3,25
1284,42.33352515,-71.17384877,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,14,Living,17.4,504.9,13.4,23.6
1285,42.33350592,-71.1738038,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,22,Living,31.6,1392.7,17.7,31
1286,42.33350094,-71.17373515,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,24,Living,35.4,1698.8,19.2,33.7
1287,42.33345322,-71.17375042,"yew, spp.",Taxus spp.,Chestnut Hill Campus,10,Living,9.4,218.4,5.9,10.4
1288,42.33346422,-71.17369886,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,26,Living,39.3,2040.7,21,36.8
1289,42.33337029,-71.17370578,"walnut, black",Juglans nigra,Chestnut Hill Campus,28,Living,81.2,4280.6,35.2,61.7
1290,42.33327354,-71.17353824,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,3,Living,3.4,18.4,1.3,2.4
1291,42.33331504,-71.17345417,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,3,Living,3.4,18.4,1.3,2.4
1292,42.33333306,-71.17342118,"spruce, Norway",Picea abies,Chestnut Hill Campus,7,Living,9,143.1,4.1,7.1
1293,42.33329595,-71.17338847,"douglas, fir",Pseudotsuga menziesii,Chestnut Hill Campus,6,Living,2.5,41.5,2.6,4.5
1294,42.33456459,-71.17478476,"spruce, Colorado",Picea pungens,Chestnut Hill Campus,15,Living,22.2,719.6,11.6,20.3
1295,42.33456414,-71.17490364,"oak, white",Quercus alba,Chestnut Hill Campus,24,Living,75.3,3252.3,15.1,26.5
1296,42.33460036,-71.17490239,"oak, white",Quercus alba,Chestnut Hill Campus,20,Living,57.3,2058.1,11.5,20.2
1297,42.33462898,-71.17499778,"oak, black",Quercus velutina,Chestnut Hill Campus,34,Living,172.2,10384.5,25.2,44.2
1298,42.33458876,-71.17497888,"oak, white",Quercus alba,Chestnut Hill Campus,22,Living,66.1,2614.3,13.3,23.3
1299,42.33461495,-71.17504986,"oak, white",Quercus alba,Chestnut Hill Campus,26,Living,84.9,3975.8,16.7,29.2
1300,42.33464262,-71.17508687,"dogwood, flowering",Cornus florida,Chestnut Hill Campus,7,Living,11.3,147.4,3.9,6.8
1301,42.33457897,-71.17513602,"maple, Norway",Acer platanoides,Chestnut Hill Campus,28,Living,69.2,3900.7,28.2,49.4
1302,42.33453343,-71.17518614,"oak, white",Quercus alba,Chestnut Hill Campus,30,Living,105.3,5693.7,20.5,35.9
1303,42.33457655,-71.1753607,"oak, white",Quercus alba,Chestnut Hill Campus,30,Living,105.3,5693.7,20.5,35.9
1304,42.33463792,-71.17534128,"oak, white",Quercus alba,Chestnut Hill Campus,22,Living,66.1,2614.3,13.3,23.3
1305,42.33464597,-71.17540068,"ash, green",Fraxinus pennsylvanica,Chestnut Hill Campus,6,Living,6.2,92.8,3.2,5.7
1306,42.3346437,-71.17543465,"oak, black",Quercus velutina,Chestnut Hill Campus,32,Living,156.8,8896.8,23.3,40.8
1307,42.3342049,-71.17535415,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,36,Living,56,3800.1,21.2,37.2
1308,42.33400586,-71.17515304,"beech, European",Fagus sylvatica,Chestnut Hill Campus,37,Living,120.4,8854.1,38.1,66.9
1309,42.33398274,-71.17505233,"oak, white",Quercus alba,Chestnut Hill Campus,28,Living,95,4788.5,18.5,32.5
1310,42.33420234,-71.17478422,"oak, northern red",Quercus rubra,Chestnut Hill Campus,41,Living,150.1,11474.3,34.9,61.1
1311,42.33338763,-71.1732653,"dogwood, flowering",Cornus florida,Chestnut Hill Campus,10,Living,18.4,344.9,5.9,10.3
1312,42.33334718,-71.17322926,"spruce, Norway",Picea abies,Chestnut Hill Campus,9,Living,12.3,248.3,6.3,11.1
1313,42.33332362,-71.17316638,"spruce, Norway",Picea abies,Chestnut Hill Campus,22,Living,37.4,1747.8,22.4,39.3
1314,42.33325027,-71.17310665,"spruce, Norway",Picea abies,Chestnut Hill Campus,20,Living,33.2,1414.7,19.1,33.5
1315,42.3333106,-71.17300925,"maple, sugar",Acer saccharum,Chestnut Hill Campus,16,Living,41.8,1307.8,15.5,27.2
1316,42.33332681,-71.1730816,"spruce, Norway",Picea abies,Chestnut Hill Campus,4,Living,4.6,43.6,1.8,3.2
1317,42.33336328,-71.17303672,"maple, sugar",Acer saccharum,Chestnut Hill Campus,16,Living,41.8,1307.8,15.5,27.2
1318,42.33336075,-71.17295197,"maple, sugar",Acer saccharum,Chestnut Hill Campus,16,Living,41.8,1307.8,15.5,27.2
1319,42.33345572,-71.17297459,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,5,Living,6.8,62.3,2.3,4
1320,42.33350675,-71.17302596,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,5,Living,6.8,62.3,2.3,4
1321,42.33354987,-71.17290707,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,6,Living,8.7,96.5,2.7,4.8
1322,42.33348001,-71.17287044,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,7,Living,10.8,139.8,3.2,5.7
1323,42.33348215,-71.17281957,"dogwood, flowering",Cornus florida,Chestnut Hill Campus,6,Living,9.1,102.1,3.2,5.7
1324,42.3335289,-71.17277155,"maple, red",Acer rubrum,Chestnut Hill Campus,9,Living,16.9,287.6,7.5,13.2
1325,42.33380711,-71.17293999,"pine, red",Pinus resinosa,Chestnut Hill Campus,10,Living,13.4,278.4,4,6.9
1326,42.33383224,-71.17293062,"pine, red",Pinus resinosa,Chestnut Hill Campus,9,Living,11.7,219.6,3.3,5.8
1327,42.33384259,-71.17295214,"pine, red",Pinus resinosa,Chestnut Hill Campus,10,Living,13.4,278.4,4,6.9
1328,42.33385181,-71.17297521,"pine, red",Pinus resinosa,Chestnut Hill Campus,10,Living,13.4,278.4,4,6.9
1329,42.33381174,-71.17295846,"pine, red",Pinus resinosa,Chestnut Hill Campus,11,Living,15.1,345.1,4.7,8.2
1330,42.33383355,-71.17298918,"pine, red",Pinus resinosa,Chestnut Hill Campus,11,Living,15.1,345.1,4.7,8.2
1331,42.33384391,-71.17301224,"spruce, Norway",Picea abies,Chestnut Hill Campus,20,Living,33.2,1414.7,19.1,33.5
1332,42.33370358,-71.17312393,"spruce, Norway",Picea abies,Chestnut Hill Campus,26,Living,46,2533.5,29.9,52.5
1333,42.33372532,-71.17312998,"pine, red",Pinus resinosa,Chestnut Hill Campus,8,Living,10.1,168.6,2.7,4.8
1334,42.33376195,-71.17314366,"pine, red",Pinus resinosa,Chestnut Hill Campus,15,Living,22.4,694.4,7.9,13.8
1335,42.33371382,-71.17351071,stump,stump,Chestnut Hill Campus,60,Stump,34.3,16399,23.8,41.8
1336,42.33349959,-71.17337003,"oak, northern red",Quercus rubra,Chestnut Hill Campus,8,Living,14.7,216.5,5,8.8
1337,42.33381391,-71.17372441,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,10,Living,11.2,233.4,7.1,12.5
1338,42.33375874,-71.17362298,"oak, northern red",Quercus rubra,Chestnut Hill Campus,38,Living,134.7,9540.1,31.8,55.8
4288,42.3337782,-71.17363059,stump,stump,Chestnut Hill Campus,23,Stump,61.1,2674.9,16.3,28.6
1339,42.33382508,-71.17363034,"maple, Norway",Acer platanoides,Chestnut Hill Campus,10,Living,18.8,382.5,9.9,17.3
1340,42.33387886,-71.17364394,"spruce, Colorado",Picea pungens,Chestnut Hill Campus,12,Living,16.9,439,7.6,13.4
1341,42.33391881,-71.17361753,"oak, northern red",Quercus rubra,Chestnut Hill Campus,6,Living,9.8,107.6,3.2,5.7
1342,42.33394373,-71.17353418,"oak, northern red",Quercus rubra,Chestnut Hill Campus,8,Living,14.7,216.5,5,8.8
1343,42.3342367,-71.17337056,"maple, sugar",Acer saccharum,Chestnut Hill Campus,3,Removed,4.9,27.6,1.9,3.3
1344,42.33428699,-71.17336105,"linden, littleleaf",Tilia cordata,Chestnut Hill Campus,17,Living,24.4,793.5,14.3,25.1
1345,42.33433322,-71.17353497,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,9,Living,15.4,256.1,4.2,7.4
1346,42.33447365,-71.17369724,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,4,Living,2.8,33.5,1.5,2.6
1347,42.33394179,-71.17380406,"oak, northern red",Quercus rubra,Chestnut Hill Campus,11,Living,23.1,469.4,8.1,14.2
1348,42.33402087,-71.17386684,"oak, northern red",Quercus rubra,Chestnut Hill Campus,19,Living,50.2,1770.9,14.1,24.7
1349,42.33426153,-71.17405362,"pine, red",Pinus resinosa,Chestnut Hill Campus,24,Living,40.9,1997.7,14.6,25.6
1350,42.33438391,-71.17406378,"maple, Norway",Acer platanoides,Chestnut Hill Campus,13,Living,26.1,690.6,14.2,24.8
1351,42.33443723,-71.1740416,sassafras,Sassafras albidum,Chestnut Hill Campus,36,Living,113.8,7626,17.2,30.1
1352,42.33453227,-71.17408735,stump,stump,Chestnut Hill Campus,29,Stump,85.2,4674.8,16.6,29.1
1353,42.33455241,-71.17393312,"spruce, Norway",Picea abies,Chestnut Hill Campus,20,Living,33.2,1414.7,19.1,33.5
1354,42.33462418,-71.17383566,"spruce, Norway",Picea abies,Chestnut Hill Campus,38,Living,73.8,5785.3,32.2,56.5
1355,42.33464344,-71.17377545,"spruce, Norway",Picea abies,Chestnut Hill Campus,20,Living,33.2,1414.7,19.1,33.5
1356,42.33470419,-71.173826,"spruce, Norway",Picea abies,Chestnut Hill Campus,20,Living,33.2,1414.7,19.1,33.5
1357,42.33472143,-71.17385674,"spruce, Norway",Picea abies,Chestnut Hill Campus,26,Living,46,2533.5,29.9,52.5
1358,42.33481148,-71.17382384,"maple, Norway",Acer platanoides,Chestnut Hill Campus,9,Living,16.4,301.8,8.4,14.7
1359,42.33482866,-71.17383146,"maple, Norway",Acer platanoides,Chestnut Hill Campus,10,Living,18.8,382.5,9.9,17.3
1360,42.33484809,-71.17382828,"maple, Norway",Acer platanoides,Chestnut Hill Campus,10,Living,18.8,382.5,9.9,17.3
1361,42.33486064,-71.1738205,"maple, Norway",Acer platanoides,Chestnut Hill Campus,11,Living,21.2,474,11.3,19.8
1362,42.33470384,-71.17377045,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,3,Living,2,19.4,1,1.8
1363,42.33472104,-71.17378424,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,3,Living,2,19.4,1,1.8
1364,42.33469698,-71.17376895,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,3,Living,2,19.4,1,1.8
1365,42.33468666,-71.17375975,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,3,Living,2,19.4,1,1.8
1366,42.33467978,-71.17375208,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,3,Living,2,19.4,1,1.8
1367,42.33467177,-71.17374904,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,3,Living,2,19.4,1,1.8
1368,42.33466603,-71.17374137,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,3,Living,2,19.4,1,1.8
1369,42.33465342,-71.17373218,"redcedar, eastern",Juniperus virginiana,Chestnut Hill Campus,3,Living,2,19.4,1,1.8
1370,42.33462327,-71.17358284,"oak, swamp white",Quercus bicolor,Chestnut Hill Campus,30,Living,110.2,6038.8,22.2,39
1371,42.3345396,-71.17351392,"spruce, Norway",Picea abies,Chestnut Hill Campus,6,Living,7.5,102.4,3.1,5.5
1372,42.3344902,-71.17343404,"spruce, Norway",Picea abies,Chestnut Hill Campus,8,Living,10.7,191.5,5.1,8.9
1373,42.33445914,-71.17336947,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,10,Living,9.1,176.8,4.8,8.4
1374,42.33445448,-71.17333713,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,11,Living,10.5,222.4,5.8,10.2
1375,42.3344564,-71.1732092,"maple, sugar",Acer saccharum,Chestnut Hill Campus,37,Living,124.1,9025.5,20.5,35.9
1376,42.33439013,-71.17322803,"maple, Norway",Acer platanoides,Chestnut Hill Campus,14,Living,28.7,815.8,15.4,27
1377,42.33436859,-71.17329287,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,8,Living,6.7,103.5,3.1,5.5
1378,42.3343121,-71.17319094,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,7,Removed,5.5,75.2,2.4,4.3
1379,42.3343142,-71.17312542,"maple, Norway",Acer platanoides,Chestnut Hill Campus,26,Living,63,3298.4,26.6,46.7
1380,42.33435416,-71.1730631,"maple, Norway",Acer platanoides,Chestnut Hill Campus,6,Living,9.9,121.4,4.5,7.8
1381,42.33435639,-71.17304147,"maple, Norway",Acer platanoides,Chestnut Hill Campus,3,Living,4.2,25.7,1.7,3
1382,42.33434724,-71.17304615,"maple, Norway",Acer platanoides,Chestnut Hill Campus,7,Living,12,171.6,5.7,9.9
1383,42.33434493,-71.17304153,"maple, Norway",Acer platanoides,Chestnut Hill Campus,3,Living,4.2,25.7,1.7,3
1384,42.33433801,-71.17302612,"maple, Norway",Acer platanoides,Chestnut Hill Campus,3,Living,4.2,25.7,1.7,3
1385,42.33432186,-71.17298604,"maple, Norway",Acer platanoides,Chestnut Hill Campus,4,Living,6,49,2.5,4.4
1386,42.33431263,-71.17296601,"maple, Norway",Acer platanoides,Chestnut Hill Campus,9,Living,16.4,301.8,8.4,14.7
